id,verse_id,recording_id,start,end
6,40024007,TK,61.990,71.690
7,40024008,TK,71.690,74.730
8,40024009,TK,74.730,83.290
9,40024010,TK,83.290,90.240
10,40024011,TK,90.240,95.310
11,40024012,TK,95.310,100.650
12,40024013,TK,100.650,104.500
13,40024014,TK,104.500,115.000
14,40024015,TK,115.000,124.710
15,40024016,TK,124.710,129.000
16,40024017,TK,129.000,134.350
17,40024018,TK,134.350,140.150
18,40024019,TK,140.150,145.630
19,40024020,TK,145.630,151.930
20,40024021,TK,151.930,160.350
21,40024022,TK,160.350,169.970
22,40024023,TK,169.970,176.330
23,40024024,TK,176.330,186.100
24,40024025,TK,186.100,188.580
25,40024026,TK,188.580,197.670
26,40024027,TK,197.670,205.890
27,40024028,TK,205.890,211.350
28,40024029,TK,211.350,225.410
29,40024030,TK,225.410,238.900
30,40024031,TK,238.900,249.150
31,40024032,TK,249.150,262.220
32,40024033,TK,262.220,269.110
33,40024034,TK,269.110,275.280
34,40024035,TK,275.280,280.580
35,40024036,TK,280.580,288.050
36,40024037,TK,288.050,293.990
37,40024038,TK,293.990,304.300
38,40024039,TK,304.300,312.340
39,40024040,TK,312.340,318.170
40,40024041,TK,318.170,324.490
41,40024042,TK,324.490,329.510
42,40024043,TK,329.510,340.350
43,40024044,TK,340.350,347.420
44,40024045,TK,347.420,356.850
45,40024046,TK,356.850,362.420
46,40024047,TK,362.420,367.730
47,40024048,TK,367.730,373.290
48,40024049,TK,373.290,378.300
49,40024050,TK,378.300,384.410
50,40024051,TK,384.410,392.630
0,40025001,TK,0.450,9.520
1,40025002,TK,9.520,13.570
2,40025003,TK,13.570,20.120
3,40025004,TK,20.120,24.640
4,40025005,TK,24.640,29.300
5,40025006,TK,29.300,36.080
6,40025007,TK,36.080,41.540
7,40025008,TK,41.540,48.550
8,40025009,TK,48.550,58.280
9,40025010,TK,58.280,67.510
10,40025011,TK,67.510,73.990
11,40025012,TK,73.990,78.980
12,40025013,TK,78.980,85.680
13,40025014,TK,85.680,92.200
14,40025015,TK,92.200,102.130
15,40025016,TK,102.130,109.810
16,40025017,TK,109.810,113.800
17,40025018,TK,113.800,120.080
18,40025019,TK,120.080,125.940
19,40025020,TK,125.940,138.700
20,40025021,TK,138.700,149.360
21,40025022,TK,149.360,159.760
22,40025023,TK,159.760,170.520
23,40025024,TK,170.520,183.220
24,40025025,TK,183.220,191.190
25,40025026,TK,191.190,202.170
26,40025027,TK,202.170,210.950
27,40025028,TK,210.950,215.870
28,40025029,TK,215.870,225.630
29,40025030,TK,225.630,233.230
30,40025031,TK,233.230,241.810
31,40025032,TK,241.810,250.350
32,40025033,TK,250.350,255.620
33,40025034,TK,255.620,266.470
34,40025035,TK,266.470,274.990
35,40025036,TK,274.990,283.970
36,40025037,TK,283.970,292.880
37,40025038,TK,292.880,299.310
38,40025039,TK,299.310,304.170
39,40025040,TK,304.170,314.310
40,40025041,TK,314.310,324.760
41,40025042,TK,324.760,331.080
42,40025043,TK,331.080,341.430
43,40025044,TK,341.430,353.810
44,40025045,TK,353.810,364.000
45,40025046,TK,364.000,371.080
0,40026001,TK,0.874,6.870
1,40026002,TK,6.870,13.730
2,40026003,TK,13.730,20.550
3,40026004,TK,20.550,25.630
4,40026005,TK,25.630,31.030
5,40026006,TK,31.030,35.000
6,40026007,TK,35.000,42.240
7,40026008,TK,42.240,47.630
8,40026009,TK,47.630,52.480
9,40026010,TK,52.480,60.080
10,40026011,TK,60.080,65.580
11,40026012,TK,65.580,71.450
12,40026013,TK,71.450,80.850
13,40026014,TK,80.850,87.330
14,40026015,TK,87.330,95.146
15,40026016,TK,95.146,98.690
16,40026017,TK,98.690,106.580
17,40026018,TK,106.580,118.130
18,40026019,TK,118.130,124.270
19,40026020,TK,124.270,127.760
20,40026021,TK,127.760,133.870
21,40026022,TK,133.870,140.850
22,40026023,TK,140.850,147.770
23,40026024,TK,147.770,161.450
24,40026025,TK,161.450,170.350
25,40026026,TK,170.350,181.060
26,40026027,TK,181.060,187.370
27,40026028,TK,187.370,194.780
28,40026029,TK,194.780,206.820
29,40026030,TK,206.820,210.860
30,40026031,TK,210.860,224.410
31,40026032,TK,224.410,229.510
32,40026033,TK,229.510,238.120
33,40026034,TK,238.120,247.630
34,40026035,TK,247.630,256.940
35,40026036,TK,256.940,268.510
36,40026037,TK,268.510,275.230
37,40026038,TK,275.230,284.030
38,40026039,TK,284.030,300.260
39,40026040,TK,300.260,310.580
40,40026041,TK,310.580,320.320
41,40026042,TK,320.320,334.010
42,40026043,TK,334.010,339.920
43,40026044,TK,339.920,346.560
44,40026045,TK,346.560,359.540
45,40026046,TK,359.540,366.290
46,40026047,TK,366.290,377.900
47,40026048,TK,377.900,386.920
48,40026049,TK,386.920,393.940
49,40026050,TK,393.940,405.480
50,40026051,TK,405.480,416.150
51,40026052,TK,416.150,426.040
52,40026053,TK,426.040,434.180
53,40026054,TK,434.180,438.680
54,40026055,TK,438.680,452.630
55,40026056,TK,452.630,461.920
56,40026057,TK,461.920,469.590
57,40026058,TK,469.590,480.490
58,40026059,TK,480.490,489.220
59,40026060,TK,489.220,494.730
60,40026061,TK,494.730,505.160
61,40026062,TK,505.160,512.710
62,40026063,TK,512.710,526.680
63,40026064,TK,526.680,538.690
64,40026065,TK,538.690,550.220
65,40026066,TK,550.220,557.010
66,40026067,TK,557.010,562.050
67,40026068,TK,562.050,568.630
68,40026069,TK,568.630,577.710
69,40026070,TK,577.710,582.730
70,40026071,TK,582.730,591.940
71,40026072,TK,591.940,596.410
72,40026073,TK,596.410,606.250
73,40026074,TK,606.250,614.730
74,40026075,TK,614.730,626.790
0,40027001,TK,0.450,9.230
1,40027002,TK,9.230,15.570
2,40027003,TK,15.570,25.330
3,40027004,TK,25.330,34.839
4,40027005,TK,34.839,41.100
5,40027006,TK,41.100,49.620
6,40027007,TK,49.620,56.340
7,40027008,TK,56.340,61.210
8,40027009,TK,61.210,72.570
9,40027010,TK,72.570,79.380
10,40027011,TK,79.380,92.100
11,40027012,TK,92.100,98.510
12,40027013,TK,98.510,104.010
13,40027014,TK,104.010,110.440
14,40027015,TK,110.440,117.040
15,40027016,TK,117.040,121.890
16,40027017,TK,121.890,132.890
17,40027018,TK,132.890,136.600
18,40027019,TK,136.600,148.430
19,40027020,TK,148.430,157.210
20,40027021,TK,157.210,166.280
21,40027022,TK,166.280,175.400
22,40027023,TK,175.400,184.160
23,40027024,TK,184.160,198.770
24,40027025,TK,198.770,204.700
25,40027026,TK,204.700,213.380
26,40027027,TK,213.380,220.700
27,40027028,TK,220.700,225.270
28,40027029,TK,225.270,240.990
29,40027030,TK,240.990,246.750
30,40027031,TK,246.750,256.230
31,40027032,TK,256.230,265.080
32,40027033,TK,265.080,271.000
33,40027034,TK,271.000,279.390
34,40027035,TK,279.390,294.000
35,40027036,TK,294.000,296.960
36,40027037,TK,296.960,306.010
37,40027038,TK,306.010,312.240
38,40027039,TK,312.240,316.990
39,40027040,TK,316.990,329.160
40,40027041,TK,329.160,334.460
41,40027042,TK,334.460,345.430
42,40027043,TK,345.430,353.830
43,40027044,TK,353.830,359.320
44,40027045,TK,359.320,365.760
45,40027046,TK,365.760,380.950
46,40027047,TK,380.950,386.770
47,40027048,TK,386.770,396.940
48,40027049,TK,396.940,403.780
49,40027050,TK,403.780,408.350
50,40027051,TK,408.350,418.190
51,40027052,TK,418.190,423.880
52,40027053,TK,423.880,432.330
53,40027054,TK,432.330,443.410
54,40027055,TK,443.410,452.180
55,40027056,TK,452.180,460.610
56,40027057,TK,460.610,470.690
57,40027058,TK,470.690,478.850
58,40027059,TK,478.850,483.690
59,40027060,TK,483.690,493.270
60,40027061,TK,493.270,499.910
61,40027062,TK,499.910,506.970
62,40027063,TK,506.970,516.330
63,40027064,TK,516.330,533.560
64,40027065,TK,533.560,541.200
65,40027066,TK,541.200,548.780
0,40028001,TK,0.300,11.460
1,40028002,TK,11.460,24.836
2,40028003,TK,24.836,31.280
3,40028004,TK,31.280,37.420
4,40028005,TK,37.420,47.760
5,40028006,TK,47.760,57.840
6,40028007,TK,57.840,74.090
7,40028008,TK,74.090,82.810
8,40028009,TK,82.810,97.700
9,40028010,TK,97.700,110.110
10,40028011,TK,110.110,119.960
11,40028012,TK,119.960,126.816
12,40028013,TK,126.816,135.130
13,40028014,TK,135.130,142.980
14,40028015,TK,142.980,153.700
15,40028016,TK,153.700,160.830
16,40028017,TK,160.830,166.030
17,40028018,TK,166.030,174.570
18,40028019,TK,174.570,184.834
19,40028020,TK,184.834,198.280
0,41001001,TK,0.000,4.672
1,41001002,TK,4.672,15.690
2,41001003,TK,15.690,23.970
3,41001004,TK,23.970,31.590
4,41001005,TK,31.590,44.460
5,41001006,TK,44.460,54.450
6,41001007,TK,54.450,65.620
7,41001008,TK,65.620,72.060
8,41001009,TK,72.060,81.020
9,41001010,TK,81.020,89.520
10,41001011,TK,89.520,97.030
11,41001012,TK,97.030,100.173
12,41001013,TK,100.173,109.860
13,41001014,TK,109.860,117.190
14,41001015,TK,117.190,126.290
15,41001016,TK,126.290,137.070
16,41001017,TK,137.070,143.580
17,41001018,TK,143.580,148.960
18,41001019,TK,148.960,160.060
19,41001020,TK,160.060,170.740
20,41001021,TK,170.740,178.190
21,41001022,TK,178.190,186.850
22,41001023,TK,186.850,192.330
23,41001024,TK,192.330,204.099
24,41001025,TK,204.099,211.000
25,41001026,TK,211.000,218.360
26,41001027,TK,218.360,234.290
27,41001028,TK,234.290,239.080
28,41001029,TK,239.080,247.000
29,41001030,TK,247.000,253.850
30,41001031,TK,253.850,264.410
31,41001032,TK,264.410,273.780
32,41001033,TK,273.780,278.000
33,41001034,TK,278.000,288.670
34,41001035,TK,288.670,297.720
35,41001036,TK,297.720,301.430
36,41001037,TK,301.430,306.270
37,41001038,TK,306.270,315.460
38,41001039,TK,315.460,323.380
39,41001040,TK,323.380,333.890
40,41001041,TK,333.890,343.090
41,41001042,TK,343.090,348.970
42,41001043,TK,348.970,352.860
43,41001044,TK,352.860,367.680
44,41001045,TK,367.680,382.700
0,41002001,TK,0.450,6.870
1,41002002,TK,6.870,15.000
2,41002003,TK,15.000,20.390
3,41002004,TK,20.390,31.890
4,41002005,TK,31.890,40.310
5,41002006,TK,40.310,45.910
6,41002007,TK,45.910,53.150
7,41002008,TK,53.150,64.310
8,41002009,TK,64.310,75.120
9,41002010,TK,75.120,84.750
10,41002011,TK,84.750,90.520
11,41002012,TK,90.520,104.240
12,41002013,TK,104.240,112.390
13,41002014,TK,112.390,124.250
14,41002015,TK,124.250,136.930
15,41002016,TK,136.930,149.610
16,41002017,TK,149.610,162.430
17,41002018,TK,162.430,175.500
18,41002019,TK,175.500,189.080
19,41002020,TK,189.080,197.050
20,41002021,TK,197.050,208.820
21,41002022,TK,208.820,224.370
22,41002023,TK,224.370,234.620
23,41002024,TK,234.620,241.500
24,41002025,TK,241.500,250.780
25,41002026,TK,250.780,264.140
26,41002027,TK,264.140,271.510
27,41002028,TK,271.510,276.250
0,41003001,TK,0.450,6.510
1,41003002,TK,6.510,12.500
2,41003003,TK,12.500,18.350
3,41003004,TK,18.350,28.180
4,41003005,TK,28.180,42.550
5,41003006,TK,42.550,50.840
6,41003007,TK,50.840,61.870
7,41003008,TK,61.870,75.310
8,41003009,TK,75.310,82.910
9,41003010,TK,82.910,90.080
10,41003011,TK,90.080,99.280
11,41003012,TK,99.280,103.930
12,41003013,TK,103.930,110.360
13,41003014,TK,110.360,115.760
14,41003015,TK,115.760,120.530
15,41003016,TK,120.530,123.070
16,41003017,TK,123.070,133.980
17,41003018,TK,133.980,144.970
18,41003019,TK,144.970,151.130
19,41003020,TK,151.130,156.670
20,41003021,TK,156.670,163.880
21,41003022,TK,163.880,173.810
22,41003023,TK,173.810,181.280
23,41003024,TK,181.280,187.280
24,41003025,TK,187.280,192.850
25,41003026,TK,192.850,200.030
26,41003027,TK,200.030,210.400
27,41003028,TK,210.400,218.880
28,41003029,TK,218.880,227.280
29,41003030,TK,227.280,231.300
30,41003031,TK,231.300,238.790
31,41003032,TK,238.790,247.460
32,41003033,TK,247.460,252.670
33,41003034,TK,252.670,260.550
34,41003035,TK,260.550,268.100
0,41004001,TK,0.300,12.840
1,41004002,TK,12.840,18.010
2,41004003,TK,18.010,22.280
3,41004004,TK,22.280,29.980
4,41004005,TK,29.980,38.100
5,41004006,TK,38.100,44.670
6,41004007,TK,44.670,52.200
7,41004008,TK,52.200,62.720
8,41004009,TK,62.720,68.050
9,41004010,TK,68.050,75.020
10,41004011,TK,75.020,85.330
11,41004012,TK,85.330,96.850
12,41004013,TK,96.850,103.880
13,41004014,TK,103.880,106.110
14,41004015,TK,106.110,117.600
15,41004016,TK,117.600,126.390
16,41004017,TK,126.390,136.380
17,41004018,TK,136.380,141.360
18,41004019,TK,141.360,152.070
19,41004020,TK,152.070,164.590
20,41004021,TK,164.590,175.200
21,41004022,TK,175.200,183.230
22,41004023,TK,183.230,185.820
23,41004024,TK,185.820,195.720
24,41004025,TK,195.720,202.930
25,41004026,TK,202.930,209.560
26,41004027,TK,209.560,218.530
27,41004028,TK,218.530,226.270
28,41004029,TK,226.270,232.820
29,41004030,TK,232.820,241.580
30,41004031,TK,241.580,249.950
31,41004032,TK,249.950,261.780
32,41004033,TK,261.780,267.390
33,41004034,TK,267.390,274.860
34,41004035,TK,274.860,281.270
35,41004036,TK,281.270,288.980
36,41004037,TK,288.980,297.460
37,41004038,TK,297.460,309.180
38,41004039,TK,309.180,321.240
39,41004040,TK,321.240,327.720
40,41004041,TK,327.720,337.750
0,41005001,TK,0.750,5.060
1,41005002,TK,5.060,12.520
2,41005003,TK,12.520,19.230
3,41005004,TK,19.230,30.660
4,41005005,TK,30.660,40.050
5,41005006,TK,40.050,45.350
6,41005007,TK,45.350,55.540
7,41005008,TK,55.540,60.540
8,41005009,TK,60.540,69.730
9,41005010,TK,69.730,75.140
10,41005011,TK,75.140,79.000
11,41005012,TK,79.000,87.030
12,41005013,TK,87.030,102.160
13,41005014,TK,102.160,110.920
14,41005015,TK,110.920,122.530
15,41005016,TK,122.530,129.040
16,41005017,TK,129.040,133.960
17,41005018,TK,133.960,140.480
18,41005019,TK,140.480,153.660
19,41005020,TK,153.660,162.250
20,41005021,TK,162.250,169.770
21,41005022,TK,169.770,178.170
22,41005023,TK,178.170,188.670
23,41005024,TK,188.670,195.140
24,41005025,TK,195.140,198.800
25,41005026,TK,198.800,208.110
26,41005027,TK,208.110,214.690
27,41005028,TK,214.690,219.440
28,41005029,TK,219.440,226.410
29,41005030,TK,226.410,236.170
30,41005031,TK,236.170,243.030
31,41005032,TK,243.030,246.320
32,41005033,TK,246.320,256.490
33,41005034,TK,256.490,266.140
34,41005035,TK,266.140,276.180
35,41005036,TK,276.180,284.140
36,41005037,TK,284.140,292.920
37,41005038,TK,292.920,300.490
38,41005039,TK,300.490,308.760
39,41005040,TK,308.760,321.610
40,41005041,TK,321.610,332.720
41,41005042,TK,332.720,340.690
42,41005043,TK,340.690,347.380
0,41006001,TK,0.150,6.700
1,41006002,TK,6.700,23.110
2,41006003,TK,23.110,37.180
3,41006004,TK,37.180,46.300
4,41006005,TK,46.300,53.580
5,41006006,TK,53.580,59.650
6,41006007,TK,59.650,68.590
7,41006008,TK,68.590,78.480
8,41006009,TK,78.480,83.190
9,41006010,TK,83.190,90.640
10,41006011,TK,90.640,109.760
11,41006012,TK,109.760,113.180
12,41006013,TK,113.180,119.280
13,41006014,TK,119.280,131.000
14,41006015,TK,131.000,139.320
15,41006016,TK,139.320,147.500
16,41006017,TK,147.500,159.760
17,41006018,TK,159.760,165.900
18,41006019,TK,165.900,172.850
19,41006020,TK,172.850,185.960
20,41006021,TK,185.960,196.390
21,41006022,TK,196.390,210.910
22,41006023,TK,210.910,220.380
23,41006024,TK,220.380,229.840
24,41006025,TK,229.840,241.480
25,41006026,TK,241.480,250.220
26,41006027,TK,250.220,257.760
27,41006028,TK,257.760,270.640
28,41006029,TK,270.640,277.720
29,41006030,TK,277.720,285.180
30,41006031,TK,285.180,298.400
31,41006032,TK,298.400,302.840
32,41006033,TK,302.840,314.590
33,41006034,TK,314.590,325.740
34,41006035,TK,325.740,335.440
35,41006036,TK,335.440,345.770
36,41006037,TK,345.770,357.460
37,41006038,TK,357.460,368.220
38,41006039,TK,368.220,376.070
39,41006040,TK,376.070,381.270
40,41006041,TK,381.270,396.060
41,41006042,TK,396.060,399.440
42,41006043,TK,399.440,404.160
43,41006044,TK,404.160,408.530
44,41006045,TK,408.530,418.090
45,41006046,TK,418.090,422.900
46,41006047,TK,422.900,429.400
47,41006048,TK,429.400,444.150
48,41006049,TK,444.150,451.910
49,41006050,TK,451.910,462.910
50,41006051,TK,462.910,470.980
51,41006052,TK,470.980,476.120
52,41006053,TK,476.120,481.310
53,41006054,TK,481.310,485.760
54,41006055,TK,485.760,496.090
55,41006056,TK,496.090,511.346
0,41007001,TK,1.050,7.530
1,41007002,TK,7.530,15.260
2,41007003,TK,15.260,24.400
3,41007004,TK,24.400,36.640
4,41007005,TK,36.640,49.240
5,41007006,TK,49.240,62.560
6,41007007,TK,62.560,68.230
7,41007008,TK,68.230,78.820
8,41007009,TK,78.820,85.660
9,41007010,TK,85.660,94.110
10,41007011,TK,94.110,102.440
11,41007012,TK,102.440,106.900
12,41007013,TK,106.900,114.990
13,41007014,TK,114.990,122.260
14,41007015,TK,122.260,133.190
15,41007016,TK,133.190,136.520
16,41007017,TK,136.520,142.720
17,41007018,TK,142.720,153.020
18,41007019,TK,153.020,162.990
19,41007020,TK,162.990,168.840
20,41007021,TK,168.840,177.180
21,41007022,TK,177.180,187.630
22,41007023,TK,187.630,192.970
23,41007024,TK,192.970,203.010
24,41007025,TK,203.010,211.920
25,41007026,TK,211.920,221.540
26,41007027,TK,221.540,231.920
27,41007028,TK,231.920,240.930
28,41007029,TK,240.930,247.930
29,41007030,TK,247.930,255.950
30,41007031,TK,255.950,264.420
31,41007032,TK,264.420,272.050
32,41007033,TK,272.050,281.960
33,41007034,TK,281.960,290.710
34,41007035,TK,290.710,298.970
35,41007036,TK,298.970,307.780
36,41007037,TK,307.780,317.320
0,41008001,TK,0.000,9.940
1,41008002,TK,9.940,18.100
2,41008003,TK,18.100,27.480
3,41008004,TK,27.480,36.800
4,41008005,TK,36.800,43.370
5,41008006,TK,43.370,57.170
6,41008007,TK,57.170,63.000
7,41008008,TK,63.000,69.290
8,41008009,TK,69.290,74.800
9,41008010,TK,74.800,81.100
10,41008011,TK,81.100,89.460
11,41008012,TK,89.460,100.380
12,41008013,TK,100.380,106.530
13,41008014,TK,106.530,113.230
14,41008015,TK,113.230,121.080
15,41008016,TK,121.080,126.380
16,41008017,TK,126.380,138.980
17,41008018,TK,138.980,146.290
18,41008019,TK,146.290,155.620
19,41008020,TK,155.620,163.950
20,41008021,TK,163.950,168.370
21,41008022,TK,168.370,175.950
22,41008023,TK,175.950,188.240
23,41008024,TK,188.240,193.560
24,41008025,TK,193.560,204.020
25,41008026,TK,204.020,212.010
26,41008027,TK,212.010,223.680
27,41008028,TK,223.680,231.760
28,41008029,TK,231.760,241.080
29,41008030,TK,241.080,245.770
30,41008031,TK,245.770,259.070
31,41008032,TK,259.070,266.330
32,41008033,TK,266.330,278.300
33,41008034,TK,278.300,291.480
34,41008035,TK,291.480,301.800
35,41008036,TK,301.800,308.130
36,41008037,TK,308.130,312.510
37,41008038,TK,312.510,326.687
0,41009001,TK,0.300,12.790
1,41009002,TK,12.790,24.880
2,41009003,TK,24.880,33.060
3,41009004,TK,33.060,39.100
4,41009005,TK,39.100,51.540
5,41009006,TK,51.540,55.660
6,41009007,TK,55.660,66.900
7,41009008,TK,66.900,74.070
8,41009009,TK,74.070,84.240
9,41009010,TK,84.240,90.460
10,41009011,TK,90.460,98.160
11,41009012,TK,98.160,110.070
12,41009013,TK,110.070,118.170
13,41009014,TK,118.170,124.780
14,41009015,TK,124.780,131.610
15,41009016,TK,131.610,136.340
16,41009017,TK,136.340,144.630
17,41009018,TK,144.630,157.070
18,41009019,TK,157.070,168.330
19,41009020,TK,168.330,178.690
20,41009021,TK,178.690,187.850
21,41009022,TK,187.850,198.090
22,41009023,TK,198.090,205.380
23,41009024,TK,205.380,213.690
24,41009025,TK,213.690,230.210
25,41009026,TK,230.210,239.390
26,41009027,TK,239.390,245.430
27,41009028,TK,245.430,254.090
28,41009029,TK,254.090,262.060
29,41009030,TK,262.060,269.400
30,41009031,TK,269.400,282.050
31,41009032,TK,282.050,286.020
32,41009033,TK,286.020,294.360
33,41009034,TK,294.360,300.040
34,41009035,TK,300.040,308.800
35,41009036,TK,308.800,317.070
36,41009037,TK,317.070,328.920
37,41009038,TK,328.920,343.400
38,41009039,TK,343.400,352.550
39,41009040,TK,352.550,356.640
40,41009041,TK,356.640,367.170
41,41009042,TK,367.170,379.780
42,41009043,TK,379.780,392.580
43,41009044,TK,392.580,397.810
44,41009045,TK,397.810,410.250
45,41009046,TK,410.250,415.230
46,41009047,TK,415.230,426.990
47,41009048,TK,426.990,433.630
48,41009049,TK,433.630,436.930
49,41009050,TK,436.930,448.610
0,41010001,TK,0.300,12.280
1,41010002,TK,12.280,21.070
2,41010003,TK,21.070,26.680
3,41010004,TK,26.680,32.450
4,41010005,TK,32.450,40.150
5,41010006,TK,40.150,45.040
6,41010007,TK,45.040,51.970
7,41010008,TK,51.970,58.420
8,41010009,TK,58.420,62.430
9,41010010,TK,62.430,66.950
10,41010011,TK,66.950,74.050
11,41010012,TK,74.050,79.350
12,41010013,TK,79.350,86.750
13,41010014,TK,86.750,98.120
14,41010015,TK,98.120,105.780
15,41010016,TK,105.780,111.690
16,41010017,TK,111.690,124.410
17,41010018,TK,124.410,132.660
18,41010019,TK,132.660,143.680
19,41010020,TK,143.680,150.740
20,41010021,TK,150.740,169.810
21,41010022,TK,169.810,177.020
22,41010023,TK,177.020,186.400
23,41010024,TK,186.400,200.660
24,41010025,TK,200.660,209.180
25,41010026,TK,209.180,215.750
26,41010027,TK,215.750,226.110
27,41010028,TK,226.110,233.650
28,41010029,TK,233.650,250.120
29,41010030,TK,250.120,264.190
30,41010031,TK,264.190,269.240
31,41010032,TK,269.240,284.340
32,41010033,TK,284.340,299.070
33,41010034,TK,299.070,309.140
34,41010035,TK,309.140,319.580
35,41010036,TK,319.580,324.210
36,41010037,TK,324.210,332.360
37,41010038,TK,332.360,343.800
38,41010039,TK,343.800,357.130
39,41010040,TK,357.130,364.370
40,41010041,TK,364.370,368.950
41,41010042,TK,368.950,381.780
42,41010043,TK,381.780,389.360
43,41010044,TK,389.360,394.990
44,41010045,TK,394.990,405.160
45,41010046,TK,405.160,419.700
46,41010047,TK,419.700,429.880
47,41010048,TK,429.880,438.540
48,41010049,TK,438.540,448.500
49,41010050,TK,448.500,454.130
50,41010051,TK,454.130,464.730
